"response_id","tags","num_per_tag"
555971,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
555971,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
556051,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
556051,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
560093,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
560093,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
560381,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
560381,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
560930,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
560930,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
561776,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
561776,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
562397,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
562397,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
562751,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
563169,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
563169,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
563517,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
563517,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
565602,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
565602,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
566319,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
566319,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
566539,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
566539,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
568103,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
570413,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
570413,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
570914,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
570914,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
571125,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
571125,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
571874,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
571874,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
572504,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
573828,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
573828,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
574735,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
574735,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
579914,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
579914,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
580040,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
580040,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
585566,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
585566,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
587487,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
587487,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
588586,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
588586,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
588994,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
588994,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
589590,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
589590,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
590827,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
590827,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
592499,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
592499,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
592875,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
592875,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
593702,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
593702,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
595299,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
595299,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
597082,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
598538,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
598538,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
601142,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
601142,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
601412,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
601412,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
602937,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
602937,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
603131,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
603131,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
603437,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
603437,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
604078,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
604078,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
606165,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
606165,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
606977,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
606977,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
607486,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
607486,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
609211,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
609211,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
610355,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
610355,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
611408,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
611408,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
611485,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
611485,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
611499,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
611499,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
615134,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
615134,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
615156,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
615156,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
616815,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
616815,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
616952,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
616952,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
618877,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
618877,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
618897,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
618897,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
619610,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
619610,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
620587,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
620587,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
623002,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
623002,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
623159,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
623159,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
623167,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
623167,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
623659,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
623659,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
624400,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
624400,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
625303,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
625303,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
625550,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
625550,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
627109,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
627109,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
632947,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
632947,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
633529,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
633529,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
633544,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
633544,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
634154,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
634154,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
634714,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
634714,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
635631,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
635631,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
636806,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
636806,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
638529,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
638529,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
640122,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
640122,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
640652,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
640652,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
642232,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
642232,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
642502,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
642502,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
645761,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
645761,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
647092,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
647414,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
650100,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
650100,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
650453,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
650453,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
654233,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
654233,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
654474,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
654474,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
654772,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
654772,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
655377,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
655377,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
658619,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
658619,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
659164,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
659164,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
659494,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
659494,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
661524,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
661524,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
664129,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
664129,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
664551,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
664551,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
668675,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
668675,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
670024,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
670024,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
674589,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",51
674589,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
679019,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
679019,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
685071,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
685071,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
685834,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
686647,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
686647,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
686760,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
686760,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
689757,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
689757,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
691030,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
691030,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
694500,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
694500,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
696730,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
696730,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
696986,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
696986,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
700903,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
700903,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
702355,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
702355,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
702389,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
702389,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
703264,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
703264,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
703783,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
703783,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
703893,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
703893,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
704952,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
704952,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
705734,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
705734,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
707904,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
707904,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
707925,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
707925,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
710001,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",51
710001,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
710128,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
710128,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
711928,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
711928,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
713128,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
713128,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
713798,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
713798,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
714321,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
714321,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
714605,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
714605,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
714951,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
714951,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
715578,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
715578,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
718394,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
718394,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
718810,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
718810,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
718964,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
718964,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
719107,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
719107,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
722911,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
722911,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
722958,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
722958,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
723094,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
724390,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
724390,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
725964,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
725964,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
726047,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
726047,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
726999,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
729100,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
729100,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
730072,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
730072,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
730877,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
730877,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
731979,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
731979,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
732179,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
732179,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
733448,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
733448,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
733693,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
733693,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
733702,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
733702,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
735251,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
735251,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
735832,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
735832,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
736676,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
736676,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
739543,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
739543,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
739937,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
739937,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
740523,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
740523,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
740578,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",51
740578,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
742110,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
742110,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
742513,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
742513,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
744778,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
744778,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
745517,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
745517,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
745520,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
747074,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
747074,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
749284,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
749284,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
749636,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
749636,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
749878,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
749878,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
749911,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
749911,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
753010,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
753579,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
753579,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
754735,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
754735,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
755479,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
755479,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
755790,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
755790,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
756303,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
756303,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
758135,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
758135,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
758635,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
758635,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
763129,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
763129,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
768657,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
768657,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
770018,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
